Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
11/20,17/20,11900,1190000,221.65623092651367,7311.735032081604,182.93255876004696,330.23883406072855,0.7
11/20,18/20,11950,1195000,221.06983852386475,7331.118432044983,181.23562441766262,360.59792226552963,0.7
11/20,19/20,12000,1200000,219.30401873588562,7331.486558437347,179.906864464283,303.71318992972374,0.62
12/20,0/20,12050,1205000,217.75515151023865,7325.704133033752,183.3025992065668,349.3022050410509,0.51
12/20,1/20,12100,1210000,191.45610809326172,7404.852701187134,178.67844314873219,338.2207966968417,0.72
12/20,2/20,12150,1215000,190.90486121177673,7357.29599905014,178.51156836748123,341.9314469769597,0.38
12/20,3/20,12200,1220000,191.48937511444092,7371.654695987701,181.62418819963932,384.76104348897934,0.51
12/20,4/20,12250,1225000,192.8215832710266,7394.298276424408,178.59375159442425,371.1290019825101,0.54
12/20,5/20,12300,1230000,191.19796419143677,7396.215129375458,181.31107439100742,371.2539512142539,0.57
12/20,6/20,12350,1235000,189.48232221603394,7431.557405471802,178.55605714023113,370.204834446311,0.61
12/20,7/20,12400,1240000,190.74706363677979,7425.180411338806,181.7006573677063,360.817535251379,0.58
12/20,8/20,12450,1245000,190.80062794685364,7462.117644309998,184.26126101613045,332.20172937214375,0.5
12/20,9/20,12500,1250000,191.27710604667664,7431.76540851593,186.85248367488384,343.0182003453374,0.49
12/20,10/20,12550,1255000,190.91232061386108,7442.136303901672,185.16797426342964,331.8480375856161,0.66
12/20,11/20,12600,1260000,190.12031173706055,7427.347378253937,182.9046937674284,389.07394102215767,0.71
12/20,12/20,12650,1265000,191.83689284324646,7479.0302658081055,180.21553476154804,338.09642969816923,0.65
12/20,13/20,12700,1270000,190.96940732002258,7509.082794189453,183.11424690485,304.41140104830265,0.58
12/20,14/20,12750,1275000,190.80563354492188,7519.87312746048,182.80240738391876,305.8665650188923,0.47
12/20,15/20,12800,1280000,184.91314268112183,7526.916469097137,185.34753161668777,331.9470502138138,0.59
12/20,16/20,12850,1285000,174.26844000816345,7469.40159034729,184.90194396674633,334.1757933795452,0.51
12/20,17/20,12900,1290000,173.25999093055725,7510.490149974823,187.22485369443893,312.97691459208727,0.66
