Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
12/20,9/20,12500,1250000,80.39256930351257,74.30103926174343,87.48864238709211,9961.463128566742,0.0
12/20,10/20,12550,1255000,80.05536007881165,89.20356240309775,91.65410438552499,9812.56953907013,0.0
12/20,11/20,12600,1260000,82.07742190361023,101.92152485437691,100.00711784884334,9639.12356042862,0.0
12/20,12/20,12650,1265000,81.61887860298157,95.84143028408289,84.97297095134854,9563.410962581635,0.0
12/20,13/20,12700,1270000,85.02264976501465,93.05572190508246,78.669224396348,9465.867233276367,0.0
12/20,14/20,12750,1275000,82.60890197753906,83.991818908602,74.88674675673246,9509.341840267181,0.0
12/20,15/20,12800,1280000,82.86407351493835,92.91569000296295,72.30378502234817,9484.945129871368,0.0
12/20,16/20,12850,1285000,82.99848866462708,81.09248875081539,69.62021793797612,9420.948028087616,0.0
12/20,17/20,12900,1290000,81.28910708427429,73.0190805979073,65.69664363563061,9416.862899303436,0.0
12/20,18/20,12950,1295000,83.20045232772827,70.15133943036199,61.01914555951953,9440.059078216553,0.0
12/20,19/20,13000,1300000,83.47916436195374,65.7090884167701,57.655685875564814,9471.906258583069,0.0
13/20,0/20,13050,1305000,85.09990501403809,62.02186885289848,55.80147415958345,9486.052245616913,0.0
13/20,1/20,13100,1310000,81.72240805625916,57.54576723277569,56.96453766338527,9563.372742652893,0.0
13/20,2/20,13150,1315000,79.46874284744263,59.984186017885804,56.89453216269612,9560.969982147217,0.0
13/20,3/20,13200,1320000,85.36479711532593,66.67718101106584,56.87972101196647,9663.916378498077,0.0
13/20,4/20,13250,1325000,83.68020129203796,94.7645807620138,56.52072753570974,9669.192934513092,0.0
13/20,5/20,13300,1330000,86.45838904380798,93.08512016013265,57.23946001380682,9677.188744544983,0.0
13/20,6/20,13350,1335000,85.30466747283936,102.10846747085452,58.53276506066322,9732.06526517868,0.0
13/20,7/20,13400,1340000,87.31702184677124,111.42990606836975,59.06208871677518,9764.690793991089,0.0
13/20,8/20,13450,1345000,83.82610607147217,97.00624491088092,56.57699906826019,9718.614902973175,0.0
13/20,9/20,13500,1350000,86.17726922035217,111.95100820995867,57.32455415278673,9793.665375232697,0.0
13/20,10/20,13550,1355000,86.8793363571167,104.9403438270092,57.701659712940454,9768.80279970169,0.0
